movieId,title,release_year,item_age_years,is_new_release,num_genres,primary_genre,genre_no_genres_listed,genre_action,genre_adventure,genre_animation,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_film_noir,genre_horror,genre_imax,genre_musical,genre_mystery,genre_romance,genre_sci_fi,genre_thriller,genre_war,genre_western,num_ratings,avg_rating,median_rating,rating_std,popularity_percentile,recent_avg_rating,rating_trend,num_tags,top_tag,imdb_id,tmdb_id,feature_version,computed_at
2670,Run Silent Run Deep (1958),1958.0,60.0,False,1,War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3.6,3.0,0.8944271909999159,0.6449907616505851,3.0,-0.6000000000000001,0,,52151,18784.0,20260720103410,2026-07-20T10:34:10.604849
2671,Notting Hill (1999),1999.0,19.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56,3.455357142857143,3.5,1.054327815651822,0.9612502566208171,2.857142857142857,-0.5982142857142856,0,,125439,509.0,20260720103410,2026-07-20T10:34:10.604849
2672,"Thirteenth Floor, The (1999)",1999.0,19.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,12,2.9583333333333335,3.0,1.1171866722289794,0.8041983165674399,2.6666666666666665,-0.29166666666666696,0,,139809,1090.0,20260720103410,2026-07-20T10:34:10.604849
2674,"Loss of Sexual Innocence, The (1999)",1999.0,19.0,False,2,Drama,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2.25,2.25,1.0606601717798212,0.42224389242455346,2.25,0.0,0,,126859,15059.0,20260720103410,2026-07-20T10:34:10.604849
2676,Instinct (1999),1999.0,19.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,3.1666666666666665,3.5,1.2110601416389968,0.6809690002052966,1.5,-1.6666666666666665,0,,128278,12117.0,20260720103410,2026-07-20T10:34:10.604849
2677,Buena Vista Social Club (1999),1999.0,19.0,False,2,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,4.375,4.25,0.47871355387816905,0.5981831246150687,4.0,-0.375,1,In Netflix queue,186508,11779.0,20260720103410,2026-07-20T10:34:10.604849
2681,Free Enterprise (1998),1998.0,20.0,False,3,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3.0,3.0,0.5,0.5299219872716074,3.0,0.0,0,,141105,13533.0,20260720103410,2026-07-20T10:34:10.604849
2682,Limbo (1999),1999.0,19.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4.0,4.0,0.0,0.5299219872716074,4.0,0.0,0,,164085,62676.0,20260720103410,2026-07-20T10:34:10.604849
2683,Austin Powers: The Spy Who Shagged Me (1999),1999.0,19.0,False,3,Action,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,3.1983471074380163,3.5,1.215317754819316,0.9913262163826729,2.783333333333333,-0.4150137741046831,0,,145660,817.0,20260720103410,2026-07-20T10:34:10.604849
2686,"Red Violin, The (Violon rouge, Le) (1998)",1998.0,20.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19,4.026315789473684,4.0,0.696692268479466,0.8641449394374872,4.125,0.09868421052631593,0,,120802,14283.0,20260720103410,2026-07-20T10:34:10.604849
2687,Tarzan (1999),1999.0,19.0,False,4,Adventure,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,3.4583333333333335,3.25,0.9881544795032399,0.8899609936358037,3.6666666666666665,0.20833333333333304,0,,120855,37135.0,20260720103410,2026-07-20T10:34:10.604849
2688,"General's Daughter, The (1999)",1999.0,19.0,False,4,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,15,2.933333333333333,3.0,0.9976162063830435,0.8346848696366249,3.8333333333333335,0.9000000000000004,0,,144214,2275.0,20260720103410,2026-07-20T10:34:10.604849
2690,"Ideal Husband, An (1999)",1999.0,19.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3.7,4.0,0.8232726023485646,0.7747382467665777,3.0,-0.7000000000000002,0,,122541,24137.0,20260720103410,2026-07-20T10:34:10.604849
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",1998.0,20.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.6666666666666665,4.0,1.0408329997330665,0.5299219872716074,3.6666666666666665,0.0,0,,120731,10376.0,20260720103410,2026-07-20T10:34:10.604849
2692,Run Lola Run (Lola rennt) (1998),1998.0,20.0,False,2,Action,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,4.0,4.0,0.6524382543012601,0.9761342640114966,3.8333333333333335,-0.16666666666666652,1,alternate endings,130827,104.0,20260720103410,2026-07-20T10:34:10.604849
2693,Trekkies (1997),1997.0,21.0,False,1,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3.375,4.0,1.6007810593582124,0.5981831246150687,4.5,1.125,1,Star Trek,120370,15800.0,20260720103410,2026-07-20T10:34:10.604849
2694,Big Daddy (1999),1999.0,19.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3.1979166666666665,3.5,0.932507391638797,0.952165879696161,3.2916666666666665,0.09375,1,Adam Sandler,142342,9032.0,20260720103410,2026-07-20T10:34:10.604849
2695,"Boys, The (1998)",1998.0,20.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,139898,13821.0,20260720103410,2026-07-20T10:34:10.604849
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",1998.0,20.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.333333333333333,4.0,0.5773502691896257,0.5299219872716074,4.333333333333333,0.0,0,,119038,9421.0,20260720103410,2026-07-20T10:34:10.604849
2697,My Son the Fanatic (1997),1997.0,21.0,False,3,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,119743,55955.0,20260720103410,2026-07-20T10:34:10.604849
2698,Zone 39 (1997),1997.0,21.0,False,1,Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,120554,67067.0,20260720103410,2026-07-20T10:34:10.604849
2699,Arachnophobia (1990),1990.0,28.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53,2.811320754716981,3.0,0.9518525211717191,0.9579141859987682,2.576923076923077,-0.23439767779390408,1,spiders,99052,6488.0,20260720103410,2026-07-20T10:34:10.604849
2700,"South Park: Bigger, Longer and Uncut (1999)",1999.0,19.0,False,3,Animation,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76,3.861842105263158,4.0,1.0086250846590663,0.9768014781359063,3.8157894736842106,-0.046052631578947345,8,Trey Parker,158983,9473.0,20260720103410,2026-07-20T10:34:10.604849
2701,Wild Wild West (1999),1999.0,19.0,False,4,Action,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,53,2.207547169811321,2.0,0.9827060474103312,0.9579141859987682,2.6538461538461537,0.4462989840348328,0,,120891,8487.0,20260720103410,2026-07-20T10:34:10.604849
2702,Summer of Sam (1999),1999.0,19.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,3.4,3.5,1.0555973258234954,0.8346848696366249,3.5,0.10000000000000009,0,,162677,10279.0,20260720103410,2026-07-20T10:34:10.604849
2706,American Pie (1999),1999.0,19.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,103,3.378640776699029,3.5,1.0442795138404477,0.9871689591459659,3.56,0.1813592233009711,8,Chris Klein,163651,2105.0,20260720103410,2026-07-20T10:34:10.604849
2707,Arlington Road (1999),1999.0,19.0,False,1,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,3.272727272727273,3.25,0.9602488854864254,0.8814925066721413,3.3,0.027272727272726893,0,,137363,1073.0,20260720103410,2026-07-20T10:34:10.604849
2708,"Autumn Tale, An (Conte d'automne) (1998)",1998.0,20.0,False,1,Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4.0,4.0,0.0,0.5299219872716074,4.0,0.0,0,,137439,10239.0,20260720103410,2026-07-20T10:34:10.604849
2709,Muppets From Space (1999),1999.0,19.0,False,2,Children,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.1666666666666665,3.0,1.224744871391589,0.7583145144734141,3.25,0.08333333333333348,0,,158811,10208.0,20260720103410,2026-07-20T10:34:10.604849
2710,"Blair Witch Project, The (1999)",1999.0,19.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,64,2.796875,3.0,1.3735562405783561,0.9695647710942311,2.78125,-0.015625,2,claims to be true,185937,2667.0,20260720103410,2026-07-20T10:34:10.604849
2712,Eyes Wide Shut (1999),1999.0,19.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,53,3.4622641509433962,3.5,1.1130737785855644,0.9579141859987682,4.153846153846154,0.691582002902758,1,sexuality,120663,345.0,20260720103410,2026-07-20T10:34:10.604849
2713,Lake Placid (1999),1999.0,19.0,False,2,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,2.6666666666666665,3.0,0.9128709291752768,0.8041983165674399,2.6666666666666665,0.0,0,,139414,9825.0,20260720103410,2026-07-20T10:34:10.604849
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),1984.0,34.0,False,3,Action,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120,3.775,4.0,0.862013472569168,0.9910182714021761,3.8333333333333335,0.05833333333333357,1,ghosts,87332,620.0,20260720103410,2026-07-20T10:34:10.604849
2717,Ghostbusters II (1989),1989.0,29.0,False,3,Comedy,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,47,3.0,3.0,0.8784868413555108,0.9505748306302607,3.090909090909091,0.09090909090909083,1,Ghosts,97428,2978.0,20260720103410,2026-07-20T10:34:10.604849
2718,Drop Dead Gorgeous (1999),1999.0,19.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.2,3.0,0.8232726023485646,0.7747382467665777,2.75,-0.4500000000000002,0,,157503,10490.0,20260720103410,2026-07-20T10:34:10.604849
2719,"Haunting, The (1999)",1999.0,19.0,False,2,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13,2.1153846153846154,2.0,0.8454250941056752,0.8156436050092384,2.5,0.3846153846153846,1,remake,171363,11618.0,20260720103410,2026-07-20T10:34:10.604849
2720,Inspector Gadget (1999),1999.0,19.0,False,4,Action,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.0952380952380953,2.0,1.168535917495132,0.8761547936768631,2.5,0.40476190476190466,0,,141369,332.0,20260720103410,2026-07-20T10:34:10.604849
2722,Deep Blue Sea (1999),1999.0,19.0,False,4,Action,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,29,2.7758620689655173,3.0,0.9782108932761574,0.9082323958119483,2.7142857142857144,-0.061576354679802936,0,,149261,8914.0,20260720103410,2026-07-20T10:34:10.604849
2723,Mystery Men (1999),1999.0,19.0,False,3,Action,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,3.08974358974359,3.5,1.069135132957297,0.9330219667419422,3.388888888888889,0.29914529914529897,1,superhero,132347,9824.0,20260720103410,2026-07-20T10:34:10.604849
2724,Runaway Bride (1999),1999.0,19.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,2.8333333333333335,3.0,1.0515184529577066,0.9400020529665366,2.7,-0.1333333333333333,0,,163187,4806.0,20260720103410,2026-07-20T10:34:10.604849
2725,Twin Falls Idaho (1999),1999.0,19.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.1787620611784028,2.0,0.0,0,,162830,33430.0,20260720103410,2026-07-20T10:34:10.604849
2726,"Killing, The (1956)",1956.0,62.0,False,2,Crime,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,4.055555555555555,4.0,0.5270462766947298,0.7583145144734141,4.0,-0.05555555555555536,1,heist,49406,247.0,20260720103410,2026-07-20T10:34:10.604849
2727,Killer's Kiss (1955),1955.0,63.0,False,2,Crime,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,48254,10056.0,20260720103410,2026-07-20T10:34:10.604849
2728,Spartacus (1960),1960.0,58.0,False,4,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13,3.576923076923077,3.5,0.7595545253127498,0.8156436050092384,2.6666666666666665,-0.9102564102564106,3,Rome,54331,967.0,20260720103410,2026-07-20T10:34:10.604849
2729,Lolita (1962),1962.0,56.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,3.5,3.5,0.5,0.71160952576473,3.0,-0.5,0,,56193,802.0,20260720103410,2026-07-20T10:34:10.604849
2730,Barry Lyndon (1975),1975.0,43.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7,3.7142857142857144,4.0,0.9940297973880049,0.71160952576473,4.5,0.7857142857142856,0,,72684,3175.0,20260720103410,2026-07-20T10:34:10.604849
2731,"400 Blows, The (Les quatre cents coups) (1959)",1959.0,59.0,False,2,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,4.0,4.0,0.7687061147858074,0.8041983165674399,3.1666666666666665,-0.8333333333333335,5,emotional,53198,147.0,20260720103410,2026-07-20T10:34:10.604849
2732,Jules and Jim (Jules et Jim) (1961),1961.0,57.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,4.5,4.5,0.5,0.6449907616505851,4.0,-0.5,0,,55032,1628.0,20260720103410,2026-07-20T10:34:10.604849
2733,Vibes (1988),1988.0,30.0,False,3,Adventure,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.0,2.0,0.0,0.42224389242455346,2.0,0.0,0,,96378,21185.0,20260720103410,2026-07-20T10:34:10.604849
2734,"Mosquito Coast, The (1986)",1986.0,32.0,False,3,Adventure,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,3.25,3.0,0.5892556509887895,0.7747382467665777,2.5,-0.75,0,,91557,11120.0,20260720103410,2026-07-20T10:34:10.604849
2735,"Golden Child, The (1986)",1986.0,32.0,False,5,Action,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16,2.71875,3.0,1.0483121354507603,0.8424861424758776,2.625,-0.09375,0,,91129,10136.0,20260720103410,2026-07-20T10:34:10.604849
2736,Brighton Beach Memoirs (1986),1986.0,32.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.6,4.0,0.5477225575051662,0.6449907616505851,4.0,0.3999999999999999,0,,90774,32060.0,20260720103410,2026-07-20T10:34:10.604849
2737,Assassination (1987),1987.0,31.0,False,3,Action,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,92585,48686.0,20260720103410,2026-07-20T10:34:10.604849
2738,Crimes of the Heart (1986),1986.0,32.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,90886,48259.0,20260720103410,2026-07-20T10:34:10.604849
2739,"Color Purple, The (1985)",1985.0,33.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,3.9166666666666665,4.0,0.7637626158259733,0.8041983165674399,3.5,-0.4166666666666665,0,,88939,873.0,20260720103410,2026-07-20T10:34:10.604849
2740,"Kindred, The (1986)",1986.0,32.0,False,2,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.0,1.0,0.0,0.1787620611784028,1.0,0.0,0,,91343,48660.0,20260720103410,2026-07-20T10:34:10.604849
2741,No Mercy (1986),1986.0,32.0,False,3,Action,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2.0,2.0,0.0,0.42224389242455346,2.0,0.0,0,,91637,26789.0,20260720103410,2026-07-20T10:34:10.604849
2742,Ménage (Tenue de soirée) (1986),1986.0,32.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.1787620611784028,1.0,0.0,0,,92068,3934.0,20260720103410,2026-07-20T10:34:10.604849
2743,Native Son (1986),1986.0,32.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,91613,108312.0,20260720103410,2026-07-20T10:34:10.604849
2744,Otello (1986),1986.0,32.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,91699,198469.0,20260720103410,2026-07-20T10:34:10.604849
2745,"Mission, The (1986)",1986.0,32.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,3.5,3.5,0.8660254037844386,0.7583145144734141,3.25,-0.25,2,Missionary,91530,11416.0,20260720103410,2026-07-20T10:34:10.604849
2746,Little Shop of Horrors (1986),1986.0,32.0,False,3,Comedy,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,39,3.3333333333333335,3.5,0.7194052124144799,0.9330219667419422,3.3333333333333335,0.0,0,,91419,10776.0,20260720103410,2026-07-20T10:34:10.604849
2747,"Little Shop of Horrors, The (1960)",1960.0,58.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3.0,3.0,0.7071067811865475,0.7583145144734141,2.5,-0.5,0,,54033,24452.0,20260720103410,2026-07-20T10:34:10.604849
2748,Allan Quatermain and the Lost City of Gold (1987),1987.0,31.0,False,3,Action,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.8333333333333333,2.0,0.9309493362512629,0.6809690002052966,0.5,-1.3333333333333333,0,,92534,9710.0,20260720103410,2026-07-20T10:34:10.604849
2749,"Morning After, The (1986)",1986.0,32.0,False,2,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4.0,4.0,0.0,0.42224389242455346,4.0,0.0,0,,91554,31924.0,20260720103410,2026-07-20T10:34:10.604849
2750,Radio Days (1987),1987.0,31.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3.142857142857143,3.0,0.6267831705280087,0.71160952576473,3.5,0.3571428571428572,2,nostalgia,93818,30890.0,20260720103410,2026-07-20T10:34:10.604849
2751,From the Hip (1987),1987.0,31.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,0.1787620611784028,4.0,0.0,0,,93051,24081.0,20260720103410,2026-07-20T10:34:10.604849
2752,Outrageous Fortune (1987),1987.0,31.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2.8125,3.0,0.6512350903146596,0.7376822007801273,3.25,0.4375,0,,93690,20242.0,20260720103410,2026-07-20T10:34:10.604849
2754,Deadtime Stories (1987),1987.0,31.0,False,1,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.1787620611784028,1.0,0.0,0,,92850,66194.0,20260720103410,2026-07-20T10:34:10.604849
2757,Frances (1982),1982.0,36.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,83967,3526.0,20260720103410,2026-07-20T10:34:10.604849
2759,Dick (1999),1999.0,19.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.5,3.5,0.8451542547285166,0.7376822007801273,3.25,-0.25,0,,144168,16406.0,20260720103410,2026-07-20T10:34:10.604849
2761,"Iron Giant, The (1999)",1999.0,19.0,False,5,Adventure,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,39,4.051282051282051,4.0,0.8012726045327075,0.9330219667419422,3.7222222222222223,-0.3290598290598288,2,animation,129167,10386.0,20260720103410,2026-07-20T10:34:10.604849
2762,"Sixth Sense, The (1999)",1999.0,19.0,False,3,Drama,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,179,3.893854748603352,4.0,0.9554199036374794,0.997023198521864,3.7045454545454546,-0.18930929405789731,9,ghosts,167404,745.0,20260720103410,2026-07-20T10:34:10.604849
2763,"Thomas Crown Affair, The (1999)",1999.0,19.0,False,2,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,3.6458333333333335,4.0,0.8626920589946813,0.952165879696161,3.4166666666666665,-0.22916666666666696,0,,155267,913.0,20260720103410,2026-07-20T10:34:10.604849
2764,"Thomas Crown Affair, The (1968)",1968.0,50.0,False,4,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,7,4.0,4.0,0.6454972243679027,0.71160952576473,4.5,0.5,0,,63688,912.0,20260720103410,2026-07-20T10:34:10.604849
2765,"Acid House, The (1998)",1998.0,20.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0,0.1787620611784028,3.5,0.0,0,,122515,12229.0,20260720103410,2026-07-20T10:34:10.604849
2766,"Adventures of Sebastian Cole, The (1998)",1998.0,20.0,False,2,Comedy,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.25,3.25,0.3535533905932738,0.42224389242455346,3.25,0.0,0,,168449,67323.0,20260720103410,2026-07-20T10:34:10.604849
2769,"Yards, The (2000)",2000.0,18.0,False,2,Crime,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3.4,4.0,1.3416407864998738,0.6449907616505851,2.0,-1.4,0,,138946,19457.0,20260720103410,2026-07-20T10:34:10.604849
2770,Bowfinger (1999),1999.0,19.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2.960526315789474,3.0,1.0422272081186597,0.9304557585711353,2.5,-0.4605263157894739,0,,131325,11353.0,20260720103410,2026-07-20T10:34:10.604849
2771,Brokedown Palace (1999),1999.0,19.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3.25,3.5,1.707825127659933,0.5981831246150687,3.0,-0.25,0,,120620,17707.0,20260720103410,2026-07-20T10:34:10.604849
2772,Detroit Rock City (1999),1999.0,19.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.85,3.25,1.395429045928965,0.7747382467665777,3.75,0.8999999999999999,0,,165710,9781.0,20260720103410,2026-07-20T10:34:10.604849
2774,Better Than Chocolate (1999),1999.0,19.0,False,2,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,3.0,0.0,0.1787620611784028,3.0,0.0,0,,168987,18212.0,20260720103410,2026-07-20T10:34:10.604849
2775,Head On (1998),1998.0,20.0,False,1,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.1787620611784028,1.0,0.0,0,,138487,13817.0,20260720103410,2026-07-20T10:34:10.604849
2779,Heaven Can Wait (1978),1978.0,40.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3.269230769230769,3.0,0.6650621717611762,0.8156436050092384,2.8333333333333335,-0.4358974358974357,0,,77663,12185.0,20260720103410,2026-07-20T10:34:10.604849
2782,Pit and the Pendulum (1961),1961.0,57.0,False,1,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3.3333333333333335,3.5,1.2583057392117916,0.5299219872716074,3.3333333333333335,0.0,0,,55304,28501.0,20260720103410,2026-07-20T10:34:10.604849
2784,"Masque of the Red Death, The (1964)",1964.0,54.0,False,1,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.25,3.25,0.3535533905932738,0.42224389242455346,3.25,0.0,0,,58333,25319.0,20260720103410,2026-07-20T10:34:10.604849
2786,Haunted Honeymoon (1986),1986.0,32.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.75,2.0,0.5,0.5981831246150687,2.0,0.25,0,,91178,24103.0,20260720103410,2026-07-20T10:34:10.604849
2787,Cat's Eye (1985),1985.0,33.0,False,1,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2.4166666666666665,2.25,0.4915960401250875,0.6809690002052966,2.5,0.08333333333333348,1,Stephen King,88889,10552.0,20260720103410,2026-07-20T10:34:10.604849
2788,Monty Python's And Now for Something Completely Different (1971),1971.0,47.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.053571428571429,4.0,0.7115357115303973,0.9056148634777254,4.285714285714286,0.23214285714285676,0,,66765,9267.0,20260720103410,2026-07-20T10:34:10.604849
2789,Damien: Omen II (1978),1978.0,40.0,False,1,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2.875,3.25,1.3149778198382918,0.5981831246150687,4.0,1.125,0,,77394,10766.0,20260720103410,2026-07-20T10:34:10.604849
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",1981.0,37.0,False,2,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2.0,2.0,1.4142135623730951,0.42224389242455346,2.0,0.0,0,,82377,10768.0,20260720103410,2026-07-20T10:34:10.604849
2791,Airplane! (1980),1980.0,38.0,False,1,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3.8563218390804597,4.0,0.9642084534616004,0.9815746253336071,3.8095238095238093,-0.046798029556650356,2,aviation,80339,813.0,20260720103410,2026-07-20T10:34:10.604849
